Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
446070,KR7446070005,유니드비티플러스,KOSPI,,2420,2,-35,-1.43,2455,2455,2385,4176,10101270,25679140300,10611215,STK
002820,KR7002820009,SUN&L,KOSPI,,2035,1,66,3.35,1979,2175,1954,38958,78793209,25657257615,12607989,STK
102950,KR7102950003,아하,KONEX,일반기업부,1953,1,96,5.17,2130,2130,1701,9425,18288337,25627076559,13121903,KNX
227420,KR7227420007,도부,KONEX,일반기업부,672,5,-118,-14.94,672,905,672,2665,1808172,25565910720,38044510,KNX
142760,KR7142760008,모아라이프플러스,KOSDAQ,기술성장기업부,606,2,-30,-4.72,636,645,595,200368,123328146,25553189880,42166980,KSQ
004270,KR7004270005,남성,KOSPI,,7030,1,50,0.72,7010,7160,6980,9957,70352655,25457148480,3621216,STK
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,4315,1,30,0.7,4285,4340,4250,1899,8157312,25329050000,5870000,KSQ
003495,KR7003491008,대한항공우,KOSPI,,22800,2,-200,-0.87,22700,22900,22450,3816,86617700,25326103200,1110794,STK
223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,4860,2,-140,-2.8,5000,5110,4405,62763,291271578,25294560120,5204642,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1509,1,9,0.6,1549,1549,1410,11436,16860215,25276463757,16750473,KSQ
052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,1555,1,40,2.64,1516,1565,1510,153866,236597864,25259619040,16244128,KSQ
377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,3100,1,135,4.55,2945,3780,2905,171400,595432107,25233857400,8139954,KSQ
038880,KR7038880001,아이에이,KOSDAQ,투자주의환기종목(소속부없음),670,0,0,0.0,0,0,0,0,0,25173318390,37572117,KSQ
118000,KR7118000009,메타케어,KOSPI,,1461,2,-75,-4.88,1600,1600,1461,33160,49630439,25096672296,17177736,STK
188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,5340,2,-30,-0.56,5370,5490,5230,10500,55814545,24987504720,4679308,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,투자주의환기종목(소속부없음),4980,2,-20,-0.4,4980,5000,4795,10403,50838380,24966592560,5013372,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,2970,1,5,0.17,3050,3050,2860,581,1742310,24912974790,8388207,KSQ
298060,KR7298060005,풍전약품,KOSDAQ,관리종목(소속부없음),2815,2,-75,-2.6,2890,2940,2795,10831,30584030,24886387525,8840635,KSQ
059180,KR7059180000,엔더블유시,KONEX,일반기업부,4680,3,0,0.0,4670,4680,4650,1700,7931000,24869941200,5314090,KNX
053060,KR7053060000,세동,KOSDAQ,중견기업부,1407,1,77,5.79,1330,1412,1330,176376,243033803,24843988533,17657419,KSQ
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1640,2,-5,-0.3,1654,1684,1630,30459,50203911,24757118560,15095804,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,934,1,39,4.36,893,937,884,108115,98683440,24744964492,26493538,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,중견기업부,1254,1,4,0.32,1222,1255,1222,18932,23556003,24703800000,19700000,KSQ
240600,KR7240600007,유진테크놀로지,KOSDAQ,벤처기업부,3560,4,820,29.93,3065,3560,2800,2780394,9407017630,24664217560,6928151,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,32800,1,50,0.15,32750,33700,32500,3767,125316050,24661631200,751879,STK
206950,KR7206950008,볼빅,KONEX,일반기업부,1749,1,152,9.52,1799,1799,1360,16,23120,24621136485,14077265,KNX
140430,KR7140430000,카티스,KOSDAQ,중견기업부,2295,1,25,1.1,2365,2365,2160,102273,233307498,24532418565,10689507,KSQ
347770,KR7347770000,핌스,KOSDAQ,중견기업부,1072,2,-25,-2.28,1097,1135,1050,68120,73420751,24502749024,22857042,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,2480,1,5,0.2,2455,2530,2455,8989,22288060,24500696240,9879313,KSQ
073570,KR7073570004,리튬포어스,KOSDAQ,관리종목(소속부없음),2035,2,-15,-0.73,2050,2055,2000,27699,56074590,24495962480,12037328,KSQ
101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,617,2,-44,-6.66,648,660,610,253260,158994706,24459081916,39641948,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,6430,2,-50,-0.77,6580,6590,6410,11377,74017190,24434000000,3800000,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3015,1,85,2.9,2910,3015,2890,17467,51662375,24426233550,8101570,KSQ
065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,2230,3,0,0.0,2270,2320,2140,30320,67413180,24409551010,10945987,KSQ
455180,KR7455180000,케이지에이,KOSDAQ,벤처기업부,1746,2,-8,-0.46,1775,1775,1680,26326,45365410,24371219736,13958316,KSQ
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),1890,2,-19,-1.0,1903,1903,1870,14777,27814222,24207753150,12808335,KSQ
224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),4690,4,1080,29.92,3735,4690,3610,223774,1004021773,24203786180,5160722,KSQ
179720,KR7179720008,머니무브,KONEX,일반기업부,8800,1,400,4.76,8600,8800,8600,6,51800,24200158400,2750018,KNX
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,2060,2,-80,-3.74,2140,2210,2010,82670,173648631,24188083280,11741788,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,1993,1,59,3.05,1934,2015,1934,29634,58805872,24164947623,12124911,KSQ
304840,KR7304840002,피플바이오,KOSDAQ,벤처기업부,989,1,2,0.2,1010,1010,960,43897,42996700,24053132740,24320660,KSQ
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2130,2,-25,-1.16,2195,2225,2105,100980,217402203,24019326270,11276679,KSQ
373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1387,2,-20,-1.42,1410,1433,1325,131223,181267830,23987324478,17294394,KSQ
053290,KR7053290003,NE능률,KOSDAQ,중견기업부,1451,2,-11,-0.75,1462,1555,1420,21247,30951697,23979671457,16526307,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1293,1,57,4.61,1230,1293,1224,39823,50021391,23927982591,18505787,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,1907,2,-3,-0.16,1908,1932,1882,11271,21533470,23764122454,12461522,KSQ
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6600,0,0,0.0,0,0,0,0,0,23760000000,3600000,KNX
071950,KR7071950000,코아스,KOSPI,,1901,1,4,0.21,1999,1999,1850,48692,92575132,23684929695,12459195,STK
024890,KR7024890006,대원화성,KOSPI,,2850,2,-80,-2.73,2930,2965,2850,14883,43137755,23512015500,8249830,STK
054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,940,2,-2,-0.21,952,971,870,81035,75179653,23461678080,24959232,KSQ
354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,875,2,-6,-0.68,881,888,842,56164,48670254,23458531250,26809750,KSQ
290560,KR7290560002,파라택시스이더리움,KOSDAQ,벤처기업부,1049,2,-39,-3.58,1095,1124,1035,38529,41298850,23458503770,22362730,KSQ
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,2345,1,25,1.08,2300,2360,2290,29735,69226621,23450000000,10000000,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,531,2,-16,-2.93,552,555,531,241449,130253157,23414856525,44095775,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,벤처기업부,3200,1,50,1.59,3165,3255,3135,26424,84119695,23360000000,7300000,KSQ
009310,KR7009310004,참엔지니어링,KOSPI,,5330,0,0,0.0,0,0,0,0,0,23329484620,4377014,STK
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1074,2,-1,-0.09,1100,1100,1037,10165,10692913,23310927276,21704774,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,2485,1,10,0.4,2480,2650,2405,43439,106507910,23261158095,9360627,STK
236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,1367,1,35,2.63,1333,1395,1288,36400,48758868,23205407342,16975426,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1959,2,-86,-4.21,2045,2060,1959,245104,488579726,23152968471,11818769,KSQ
025890,KR7025890005,한국주강,KOSPI,,2075,1,15,0.73,2065,2090,2040,12443,25739970,23125078200,11144616,STK
065150,KR7065150005,대산F&B,KOSDAQ,관리종목(소속부없음),1450,0,0,0.0,0,0,0,0,0,23110448000,15938240,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,2365,2,-20,-0.84,2470,2470,2280,39313,92292480,23097521810,9766394,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2120,1,25,1.19,2085,2155,2085,10060,21372575,23083620000,10888500,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,2925,2,-45,-1.52,2950,2990,2840,18814,54832635,23036375700,7875684,KSQ
301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,1740,1,30,1.75,1710,1788,1710,22816,39947829,22889198880,13154712,KSQ
434190,KR7434190005,탈로스,KONEX,일반기업부,3100,2,-90,-2.82,3000,3195,2755,465,1323785,22845245400,7369434,KNX
123750,KR7123750002,알톤,KOSDAQ,중견기업부,1653,1,15,0.92,1638,1685,1630,31989,52966914,22843235127,13819259,KSQ
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,1613,1,17,1.07,1598,1692,1593,13411,21736342,22773640530,14118810,KSQ
069640,KR7069640001,한세엠케이,KOSPI,,1015,2,-59,-5.49,1074,1100,1015,6507,6859950,22739299765,22403251,STK
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,3090,2,-30,-0.96,3100,3190,3070,13271,41251625,22678433910,7339299,KSQ
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,2255,1,55,2.5,2195,2275,2080,130574,281327548,22672599840,10054368,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,943,1,17,1.84,926,948,918,44529,41488488,22646706085,24015595,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2075,1,10,0.48,2065,2080,2055,12372,25496500,22550539750,10867730,KSQ
278990,KR7278990007,EMB,KONEX,일반기업부,2795,1,295,11.8,2795,2795,2795,30,83850,22541051715,8064777,KNX
210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,930,0,0,0.0,0,0,0,0,0,22540854540,24237478,KSQ
002360,KR7002360006,SH에너지화학,KOSPI,,2020,2,-20,-0.98,2040,2055,1990,18775,37915577,22449013460,11113373,STK
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4700,2,-90,-1.88,4755,4790,4505,21268,99848453,22415475000,4769250,KSQ
012170,KR7012170007,아센디오,KOSPI,,1106,1,44,4.14,1062,1124,1035,72011,77370045,22396714564,20250194,STK
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2315,1,20,0.87,2395,2395,2270,27759,63753055,22395129430,9673922,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,2500,2,-30,-1.19,2530,2555,2455,12353,30762250,22366237500,8946495,KSQ
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2485,2,-20,-0.8,2490,2490,2415,13891,33902975,22365000000,9000000,KSQ
070590,KR7070590005,인티큐브,KOSDAQ,중견기업부,1608,1,5,0.31,1600,1608,1581,9019,14349695,22318269768,13879521,KSQ
270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,12980,2,-310,-2.33,13100,13100,12800,496,6453600,22214595040,1711448,KNX
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1758,2,-16,-0.9,1792,1794,1754,9910,17589826,22120442856,12582732,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,2165,2,-10,-0.46,2165,2200,2145,16526,35730560,22024280870,10172878,KSQ
096690,KR7096690003,에이루트,KOSDAQ,중견기업부,5470,1,70,1.3,5400,5640,5220,20556,110636980,22004945740,4022842,KSQ
076340,KR7076340009,지에이이노더스,KONEX,일반기업부,4500,0,0,0.0,0,0,0,0,0,21921570000,4871460,KNX
403810,KR7403810005,아이엘로보틱스,KONEX,일반기업부,2200,2,-150,-6.38,2350,2350,2200,12572,27947830,21862161200,9937346,KNX
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,658,2,-2,-0.3,667,669,630,267079,172539101,21828194584,33173548,KSQ
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1033,2,-5,-0.48,1043,1063,1032,41526,43129802,21739967411,21045467,KSQ
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1338,1,8,0.6,1320,1350,1318,12956,17186328,21693783420,16213590,KSQ
188260,KR7188260004,세니젠,KOSDAQ,관리종목(소속부없음),1634,1,11,0.68,1623,1744,1542,11332,18279273,21672514882,13263473,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,4315,2,-95,-2.15,4410,4640,4070,37180,158782440,21567474640,4998256,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,799,1,18,2.3,781,808,775,59246,46707345,21556727566,26979634,KSQ
418620,KR7418620001,E8,KOSDAQ,기술성장기업부,1083,1,1,0.09,1083,1119,1061,67635,72732388,21498066591,19850477,KSQ
038530,KR7038530002,케이바이오랩스,KOSDAQ,중견기업부,927,2,-3,-0.32,930,939,905,60594,55584132,21453439563,23142869,KSQ
091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,2845,2,-150,-5.01,2970,3070,2800,55022,157675292,21436449100,7534780,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,2965,2,-10,-0.34,3040,3040,2885,19111,56122290,21348000000,7200000,KSQ
331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,3865,2,-120,-3.01,3870,3870,3865,260,1006195,21257500000,5500000,KNX
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,750,2,-85,-10.18,800,830,741,582182,451607817,21232500000,28310000,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,3005,2,-80,-2.59,3005,3060,2885,13091,39137905,21146752945,7037189,KSQ
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,1915,2,-55,-2.79,1954,2010,1911,6623,12890931,21125289945,11031483,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,3305,1,80,2.48,3225,3420,3225,99745,331154670,21080387260,6378332,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,1677,1,23,1.39,1654,1679,1620,16110,26867868,20964136752,12500976,KSQ
900110,HK0000057197,딥커머스,KOSDAQ,외국기업(소속부없음),1704,2,-436,-20.37,1851,1888,1666,354237,627971787,20944854024,12291581,KSQ
131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,2410,2,-10,-0.41,2455,2460,2330,120071,286066568,20934021560,8686316,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,3220,1,45,1.42,3180,3280,3150,35924,114417063,20930000000,6500000,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,3480,2,-575,-14.18,4030,4030,3400,46390,170852740,20846543280,5990386,KSQ
123840,KR7123840001,뉴온,KOSDAQ,투자주의환기종목(소속부없음),3260,1,50,1.56,3210,3270,3015,8871,28424250,20751301800,6365430,KSQ
192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,1880,1,27,1.46,1879,1890,1835,21386,40031120,20740590520,11032229,KSQ
083470,KR7083470005,이엠앤아이,KOSDAQ,벤처기업부,970,2,-17,-1.72,987,1000,952,72377,69527821,20700119130,21340329,KSQ
148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,657,1,40,6.48,620,757,620,2258725,1555469755,20659841325,31445725,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,787,2,-8,-1.01,795,803,776,109008,85366522,20637773302,26223346,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,3005,3,0,0.0,3020,3250,2980,97193,297767950,20591927775,6852555,KSQ
377030,KR7377030002,비트맥스,KOSDAQ,관리종목(소속부없음),1924,1,273,16.54,1651,2145,1594,746179,1496757365,20575948640,10694360,KSQ
238200,KR7238200000,비피도,KOSDAQ,벤처기업부,2510,1,90,3.72,2420,2600,2360,15306,38057325,20531800000,8180000,KSQ
900100,USU652221081,파이온엑스,KOSDAQ,외국기업(소속부없음),389,0,0,0.0,0,0,0,0,0,20523835278,52760502,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,25400,2,-50,-0.2,25450,25700,25000,338,8543200,20462316200,805603,STK
357430,KR7357430008,마스턴프리미어리츠,KOSPI,,669,1,2,0.3,667,674,663,19234,12852930,20408050383,30505307,STK
109960,KR7109960005,앱토크롬,KOSDAQ,투자주의환기종목(소속부없음),1845,2,-32,-1.7,1877,1884,1840,23311,43425001,20367809235,11039463,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,1685,1,5,0.3,1680,1709,1650,8773,14765607,20324245895,12061867,KSQ
306040,KR7306040007,에스제이그룹,KOSDAQ,중견기업부,2060,2,-80,-3.74,2140,2140,2040,78530,162522999,20323605680,9865828,KSQ
225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,3965,1,75,1.93,3890,3995,3890,4291,16861125,20306255840,5121376,KSQ
001685,KR7001681006,대상우,KOSPI,,14750,1,60,0.41,14800,14800,14410,6981,101774945,20210789250,1370223,STK
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,651,2,-3,-0.46,691,691,644,31773,20880635,20167867377,30979827,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,1997,2,-1,-0.05,1997,1997,1980,327,651319,20141120933,10085689,KNX
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,1760,2,-45,-2.49,1790,1909,1754,40754,73044955,20139636000,11442975,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,1285,1,8,0.63,1266,1286,1245,74485,94127498,19974129950,15544070,KSQ
226340,KR7226340008,본느,KOSDAQ,중견기업부,2380,2,-65,-2.66,2445,2445,2260,84899,198252543,19969351920,8390484,KSQ
027580,KR7027580000,상보,KOSDAQ,중견기업부,1687,2,-30,-1.75,1850,1850,1671,35243,59707036,19967762185,11836255,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1188,2,-10,-0.83,1204,1219,1162,24076,28489174,19959081912,16800574,KSQ
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,1584,2,-10,-0.63,1630,1630,1543,78124,122373998,19943535744,12590616,KSQ
270520,KR7270520000,앱튼,KOSDAQ,투자주의환기종목(소속부없음),1014,1,39,4.0,1000,1090,971,110927,112202482,19934138796,19658914,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,3145,2,-575,-15.46,3745,3745,3100,211847,712989870,19925509175,6335615,KSQ
015020,KR7015020001,이스타코,KOSPI,,928,0,0,0.0,0,0,0,0,0,19883142400,21425800,STK
109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,3405,2,-45,-1.3,3450,3465,3260,5224,17592755,19873629810,5836602,KSQ
317860,KR7317860005,노드메이슨,KONEX,일반기업부,4395,1,95,2.21,4300,4395,4300,311,1337395,19835579925,4513215,KNX
060900,KR7060900008,에이전트AI,KOSDAQ,중견기업부,4945,2,-55,-1.1,5000,5130,4800,9759,47632932,19735855985,3991073,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,565,1,30,5.61,545,587,513,1452048,809806635,19715812295,34895243,KSQ
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2465,1,5,0.2,2460,2490,2460,4897,12089425,19681812220,7984508,KSQ
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1025,2,-46,-4.3,1071,1075,988,63441,64132200,19610731525,19132421,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,1654,1,37,2.29,1616,1654,1569,17254,27870422,19517200000,11800000,KSQ
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,벤처기업부,1025,2,-26,-2.47,1051,1061,1003,64585,66370968,19499213575,19023623,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1483,2,-46,-3.01,1516,1528,1460,8715,12923238,19440952498,13109206,KSQ
431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,2595,2,-95,-3.53,2690,2700,2585,17622,46255635,19427316990,7486442,KSQ
00781K,KR700781K015,코리아써키트2우B,KOSPI,,24700,2,-50,-0.2,24750,24750,24500,1382,34024650,19357365300,783699,STK
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1445,1,28,1.98,1417,1460,1381,255872,367587636,19279704420,13342356,KSQ
214610,KR7214610008,롤링스톤,KOSDAQ,관리종목(소속부없음),2290,0,0,0.0,0,0,0,0,0,19197807380,8383322,KSQ
083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,305,2,-17,-5.28,322,358,292,14042196,4502905592,19162984995,62829459,KSQ
465770,KR7465770006,STX그린로지스,KOSPI,,2665,2,-60,-2.2,2750,2885,2615,140626,378615240,19110800280,7171032,STK
078860,KR7078860004,아이오케이이엔엠,KOSDAQ,투자주의환기종목(소속부없음),3200,2,-45,-1.39,3245,3325,3025,38501,122062222,18995920000,5936225,KSQ
285800,KR7285800009,진영,KOSDAQ,벤처기업부,1086,1,16,1.5,1070,1089,1052,45772,48976832,18980315220,17477270,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,1015,2,-7,-0.68,1030,1033,1009,41610,42255575,18889066770,18609918,KSQ
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2110,1,55,2.68,2065,2150,2060,16329,34618136,18884500000,8950000,KSQ
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,905,1,3,0.33,905,914,871,161213,143039614,18874572305,20855881,KSQ
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,576,2,-13,-2.21,584,598,566,212633,122233746,18793757376,32628051,KSQ
031860,KR7031860000,디에이치엑스컴퍼니,KOSDAQ,관리종목(소속부없음),693,0,0,0.0,0,0,0,0,0,18714758139,27005423,KSQ
